Orgao,Dataset,URL
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordos de Cooperação Técnica",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=3315
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Dados Empreendedor Individual - Julho 2011",http://www.desenvolvimento.gov.br/arquivos/dwnl_1312398601.xls
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Panorama do Comércio Internacional de Serviços",http://www.desenvolvimento.gov.br/arquivos/dwnl_1247775045.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Panorama do Comércio Internacional de Serviços",http://www.desenvolvimento.gov.br/arquivos/dwnl_1215192979.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Panorama do Comércio Internacional de Serviços",http://www.desenvolvimento.gov.br/arquivos/dwnl_1196857601.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","CGSIM - Reuniões Ordinárias e Extraordinárias",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2950
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Grupos de Trabalho",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2951
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Resoluções CGSIM",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2953
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Registro Mercantil",http://www.dnrc.gov.br/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Projetos de Infraestrutura do Chile",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2767
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Perguntas Frequentes - Comércio Exterior de Serviços",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=3126
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","SISCOSERV -Medidas Legais e Administrativas",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2235
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Relatório - SISPROM - Serviços",http://www.desenvolvimento.gov.br/arquivos/dwnl_1295005496.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Nomenclatura Brasileira de Serviços, Intangíveis e Outras Operações que Produzam Variações no Patrimônio (NBS)",http://www.desenvolvimento.gov.br/arquivos/dwnl_1326376124.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Minuta da Nomenclatura Brasileira de Serviços, Intangíveis e Outras Operações que Produzam Variações no Patrimônio (NBS)",http://www.desenvolvimento.gov.br/arquivos/dwnl_1326376037.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Perguntas Frequentes SISCOSERV",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2518
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Índice - Grupo de Trabalho Permanente para Arranjos Produtivos Locais - GTP ",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=2985
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Núcleos Estaduais de Apoio aos Arranjos Produtivos Locais - NEs",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=3008
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Reuniões Plenárias GTP APL e Núcleos Estaduais",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=3041
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Levantamento de Arranjos Produtivos Locais no Brasil / Planos de Desenvolvimentos Preliminares",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=3101
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Arranjos Produtivos Locais - APLs - Estudos",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=3065
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Informativo GTP APL (notícias, eventos e editais)",http://www.mdic.gov.br/sitio/interna/interna.php?area=2&menu=3114&refr=3066
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Fomento à Instalação de Micro, Pequenas e Médias Empresas",http://www.mdic.gov.br/sitio/interna/interna.php?area=2&menu=2407
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Informativos",http://www.mdic.gov.br/sitio/interna/interna.php?area=2&menu=3143
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Núcleos operacionais do PEIEX",http://www.apexbrasil.com.br/portal/publicacao/engine.wsp?tmp.area=701
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Atuais alíquotas do IPI para automóveis  ",http://www.desenvolvimento.gov.br/arquivos/dwnl_1272640809.xls
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Memorando de Entendimento entre o governo do Brasil e a União Econômica e Monetária do Oeste Africano (UEMOA) na área de biocombustíveis",http://www2.mre.gov.br/dai/b_pana_37_6059.htm
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Memorando de Entendimento firmado entre os governos do Brasil e do Chile na área de biocombustíveis",http://www2.mre.gov.br/dai/b_chil_132_5959.htm
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Memorando de Entendimento em matéria de cooperação energética entre Brasil e México",http://www.desenvolvimento.gov.br/arquivos/dwnl_1210166326.doc
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Memorando de Entendimento firmado entre os governos do Brasil e dos Países Baixos na área de Bioenergia, incluindo Biocombustíveis",http://www.desenvolvimento.gov.br/arquivos/dwnl_1210166215.doc
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Memorando de Entendimento firmado entre os governos do Brasil e da Suécia na área de Bioenergia, incluindo Biocombustíveis",http://www.desenvolvimento.gov.br/arquivos/dwnl_1210272881.doc
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Memorando de Entendimento entre os governos do Brasil, da África do Sul e da Índia para estabelecer força-tarefa trilateral sobre biocombustíveis",http://www2.mre.gov.br/dai/b_ibas_3881_2006.htm
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Memorando de Entendimento entre os governos do Brasil e da Dinamarca sobre Cooperação nas Áreas de Energias Renováveis e Eficiência Energética",http://www.itamaraty.gov.br/portugues/imprensa/nota_detalhe3.asp?ID_RELEASE=4707
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Memorando de Entendimento entre os governos do Brasil e de Moçambique na Área de Biocombustíveis",http://www.desenvolvimento.gov.br/arquivos/dwnl_1220622301.doc
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Participação dos veículos Flex Fuel e demais no mercado de veículos leves",http://www.desenvolvimento.gov.br/arquivos/dwnl_1326377356.xls
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Exportação e importação de álcool etílico",http://www.desenvolvimento.gov.br/arquivos/dwnl_1326372271.xls
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Destino das exportações brasileiras de álcool etílico",http://www.desenvolvimento.gov.br/arquivos/dwnl_1326372516.xls
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Exportação de álcool etílico por unidade da federação ",http://www.desenvolvimento.gov.br/arquivos/dwnl_1326372700.xls
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Exportação de álcool etílico por portos",http://www.desenvolvimento.gov.br/arquivos/dwnl_1326372758.xls
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Programas, Projetos e Ações.",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=713&refr=328
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Balança Comercial do Segmento Aeroespacial (1998-2008)",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=731&refr=328
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordos Internacionais",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=704&refr=327
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","A Cadeia Produtiva de Carnes - Estatística",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=885&refr=855
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Apresentações da XIX Reunião Plenária do fórum de Competitividade da Cadeia Produtica da Construção Civil  ",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=330
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Cadeia Produtiva Couro, Calçados e Artefatos",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=213
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","A Cadeia de Gemas, Jóias e Afins - Estatísticas",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=857&refr=315
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Dados Consolidados da Siderurgia Brasileira em 2008",http://www.desenvolvimento.gov.br/arquivos/dwnl_1251227531.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Pesquisa de usos, hábitos e costumes do consumidor",http://www.abit.org.br/habitosdeconsumos/Banco_Dadosrpt.asp
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Panorama da Cadeia Plástica Brasileira",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=333
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Integração Produtiva no MERCOSUL e na América Latina",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=3253
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Ex-tarifários em vigor",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=339
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Consulta Pública para Manifestação de Produção Nacional",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=3280
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","RENAI - Incentivos",http://www.mdic.gov.br/sistemas_web/renai/conteudo/index/item/31
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","RENAI - Apoio ao Investidor",http://www.mdic.gov.br/sistemas_web/renai/conteudo/index/item/18
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","RENAI - Estados e Regiões",http://www.mdic.gov.br/sistemas_web/renai/regioes/index/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Organização do mercado de carbono no Brasil",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=1805
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Política de Desenvolvimento Produtivo (PDP)",http://www.pdp.gov.br/Paginas/Default.aspx
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acompanhamento das Propostas de Processo Produtivo Básico (PPB",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=1101
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC"," Pleito de Habilitação aos Incentivos ",http://sigplani.mct.gov.br/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Processo Produtivo Básico - PPB  - Consultas Públicas",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=3335
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Publicações e Documentos - GTT - Eletroeletrônicos",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=3310
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Projetos - Programa Brasileiro de Design (PBD)",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=3264
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Concursos - Programa Brasileiro de Design (PBD)",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=2&menu=3269
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Projeto Redes de Centros Tecnológicos e apoio às PME''s brasileiras",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=3&menu=779&refr=744
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Projeto Apoio à Inserção Internacional das PME''s brasileiras - PAIIPME",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=3&menu=780&refr=744
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Cadernos dos projetos - PAIIPME",http://www.paiipme.com.br/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Cartilha - Barreiras Técnicas - Conceitos e informações sobre como superá-las",http://www.desenvolvimento.gov.br/arquivos/dwnl_1196785148.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Barreiras Técnicas - Documentos de Apoio",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=3&menu=849&refr=764
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Prêmio Medalha do Conhecimento",http://www.medalha.desenvolvimento.gov.br/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Prêmio Professor Samuel Benchimo",http://www.amazonia.desenvolvimento.gov.br/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Telecentros de Informação e Negócios - TINs",http://www.telecentros.desenvolvimento.gov.br/sitio/inicial/index.php
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","GIPI - Documentos de Utilidade Pública",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=3&menu=2548&refr=1783
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Relatório da Biotecnologia 2010",http://www.desenvolvimento.gov.br/arquivos/dwnl_1291895534.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Lista de Insumos Importados em 2008 para o segmento de Biotec",http://www.desenvolvimento.gov.br/arquivos/dwnl_1268161445.zip
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Política de Desenvolvimento Produtivo",http://www.mdic.gov.br//arquivos/dwnl_1257445856.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Productive Development Policy - PDP",http://www.mdic.gov.br//arquivos/dwnl_1257445856.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Fórum de Competitividade de Software e Serviços de Tecnologia da Informação (TI)",http://www.mdic.gov.br//sitio/interna/interna.php?area=3&menu=3297&refr=2527
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","GT de Conteúdos Digitais",http://www.mdic.gov.br//sitio/interna/interna.php?area=3&menu=3300
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Relatório de Atividades - GT Mercado 08/2010",http://www.desenvolvimento.gov.br/arquivos/dwnl_1283373738.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Proposta GT Marco Regulatório 08/2010",http://www.desenvolvimento.gov.br/arquivos/dwnl_1283535420.pdf
