SIORG, ORGAO, NOME, DESCRICAO, URL, GUARDA, COBERTURA TEMPORAL, COBERTURA GEOGRAFICA, ORIGEM, VCGEs, GRANULARIDADE TEMPORAL, GRANULARIDADE GEOGRAFICA, FORMATOS, TIPO, DATA DE CADASTRAMENTO, DATA DA ULTIMA MODIFICACAO
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Educação e Saúde - Download de diversos documentos","Banco de dados com editais, legislação, trabalhos científicos, boletins, formulários, questionários etc. do Centro de Educação e Saúde UFCG","http://ces.ufcg.edu.br/portal/index.php?option=com_docman&Itemid=29 ","Universidade Federal de Campina Grande ","","Campina Grande - PB","Universidade Federal de Campina Grande ","legislacao-saude, educacao-saude, atendimento-cidadao, publicacoes-oficiais, instituicoes-federais-ensino-superior, prestacao-contas, ","Contínuo","Municipal","PDF, ","Geral","2012-09-29 13:42:03 UTC","2012-09-29 13:42:03 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Ciências e Tecnologia - Boletins","Base de dados com boletins de serviços e informativos da Instituição.","http://cct.ufcg.edu.br/index.php?option=com_content&task=category&sectionid=5&id=28&Itemid=86 ","Universidade Federal de Campina Grande ","","Campina Grande - PB","Universidade Federal de Campina Grande ","ciencia-informacao-comunicacao, banco-dados, servicos, profissionais-educacao, instituicoes-federais-ensino-superior, atendimento-cidadao, ","Contínuo","Municipal","PDF, ","Geral","2012-09-29 13:43:47 UTC","2012-09-29 13:43:47 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Ciências e Tecnologia -Editais","Banco de arquivo disponibilizando os editais da área de Ciência e Tecnologia da UFCG - 2008/2012","http://cct.ufcg.edu.br/index.php?option=com_content&task=category&sectionid=6&id=24&Itemid=83 ","Universidade Federal de Campina Grande ","","Campina Grande - PB","Universidade Federal de Campina Grande ","banco-dados, plano-plurianual, concursos, servicos, profissionais-educacao, instituicoes-federais-ensino-superior, ","Contínuo","Municipal","PDF, ","Despesas","2012-09-29 13:47:06 UTC","2012-09-29 13:47:06 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Ciências e Tecnologia - Controle de Protocolo","Base de dados com editais e processo para aquisição de materiais - 2010/2012","http://cct.ufcg.edu.br/index.php?option=com_content&task=category&sectionid=9&id=32&Itemid=115 ","Universidade Federal de Campina Grande ","2010/2012","Campina Grande - PB","Universidade Federal de Campina Grande ","banco-dados, plano-plurianual, gestao-escolar, instituicoes-federais-ensino-superior, atendimento-cidadao, compras-governamentais, ","Anual","Municipal","PDF, ","Despesas","2012-09-29 13:50:01 UTC","2012-09-29 13:50:01 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Ciências Biológicas e da Saúde - Documentos","Base de dados com os documentos diversos do CCBS","http://www.ccbs.ufcg.edu.br/index.php?option=com_content&view=article&id=101&Itemid=96 ","Universidade Federal de Campina Grande ","","Campina Grande - PB","Universidade Federal de Campina Grande ","educacao-saude, gestao-escolar, concursos, servicos, banco-dados, publicacoes-oficiais, ","Contínuo","Municipal","PDF, ","Geral","2012-09-29 14:08:53 UTC","2012-09-29 14:08:53 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Departamento de Sistemas e Computação  - Concurso Público para Professor Adjunto 2012","Processo de seleção para Professor Adjunto 2012 do Departamento de Sistemas e Computação.","http://www.computacao.ufcg.edu.br/concurso-2012","Universidade Federal de Campina Grande ","2012","Campina Grande - PB","Universidade Federal de Campina Grande ","concursos, servicos, publicacoes-oficiais, profissionais-educacao, professor, ","Anual","Municipal","DOC, Outro, PDF, ","Despesas","2012-09-29 14:14:08 UTC","2012-09-29 14:14:08 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Engenharia Elétrica e Informática - Engenharia Elétrica  - Concurso para Professores","Processo de seleção para Professor Adjunto 2012 do Departamento de Sistemas e Computação.","http://www.dee.ufcg.edu.br/dee/noticias/ler.php?idf=81 ","Universidade Federal de Campina Grande ","2012","Campina Grande - PB","Universidade Federal de Campina Grande ","concursos, servicos, publicacoes-oficiais, profissionais-educacao, professor, ","Anual","Municipal","PDF, ","Despesas","2012-09-29 14:16:22 UTC","2012-09-29 14:16:22 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Tecnologia e Recursos Naturais - Editais","Editais do programa de pós-graduação - 2012","http://www.ctrn.ufcg.edu.br/?page_id=26","Universidade Federal de Campina Grande ","2012","Campina Grande - PB","Universidade Federal de Campina Grande ","tecnologia-informacao-comunicacao, ciencia-informacao-comunicacao, concursos, publicacoes-oficiais, pos-graduacao, ","Anual","Municipal","PDF, ","Despesas","2012-09-29 14:19:50 UTC","2012-09-29 14:19:50 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Ciências Jurídicas e Sociais - Consulta de processos","Sistema de informação de consulta de processos do Centro de Ciências Jurídicas e Sociais de 2006 em diante.","https://150.165.111.252/~scp/frm_consulta_processo.php","Universidade Federal de Campina Grande ","","Campina Grande - PB","Universidade Federal de Campina Grande ","publicacoes-oficiais, instituicoes-federais-ensino-superior, atendimento-cidadao, ciencia-informacao-comunicacao, sistemas-informacao, ","Contínuo","Municipal","HTML, ","Geral","2012-09-29 14:26:52 UTC","2012-09-29 14:26:52 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Ciências Jurídicas e Sociais - Execução Orçamentária","Base de dados da execução orçamentária de outrubro de 2006.","http://www.ccjs.ufcg.edu.br/menu.php?menu=sf-execucaoorcamentaria ","Universidade Federal de Campina Grande ","10/2006","Campina Grande - PB","Universidade Federal de Campina Grande ","execucao-orcamentaria-financeira, prestacao-contas, servicos, publicacoes-oficiais, gestao-escolar, ","Mensal","Municipal","HTML, ","Geral","2012-09-29 17:15:00 UTC","2012-09-29 17:15:00 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Ciências e Tecnologia Agro-alimentar  -Editais","Base de dados de editais do Campus Pombal. 2011-2012","http://www.ccta.ufcg.edu.br/index.php?action=view_page&page=212 ","Universidade Federal de Campina Grande ","2011-2012","Campina Grande - PB","Universidade Federal de Campina Grande ","ciencia-informacao-comunicacao, banco-dados, concursos, publicacoes-oficiais, profissionais-educacao, ","Anual","Municipal","PDF, ","Despesas","2012-09-29 17:24:14 UTC","2012-09-29 17:24:14 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Ciências e Tecnologia Agro-alimentar - Divisão de Compras","Área da divisão de compras - DIVCOM, com conteúdo sobre compras e aquisição de materiais - Campus Pombal","http://www.ccta.ufcg.edu.br/index.php?action=view_page&page=378 ","Universidade Federal de Campina Grande ","","Campina Grande - PB","Universidade Federal de Campina Grande ","execucao-orcamentaria-financeira, prestacao-contas, servicos, publicacoes-oficiais, gestao-escolar, ","Contínuo","Municipal","DOC, PDF, ","Despesas","2012-09-29 17:27:33 UTC","2012-09-29 17:27:33 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Desenvolvimento Sustentável do Semiárido - Concursos e Editais","Informações de concursos e editais do Centro de Desenvolvimento Sustentável do Semiárido - 2012","http://www.cdsa.ufcg.edu.br/portal/index.php?option=com_content&view=section&layout=blog&id=17&Itemid=241","Universidade Federal de Campina Grande ","2012","Campina Grande - PB","Universidade Federal de Campina Grande ","banco-dados, ciencia-informacao-comunicacao, atendimento-cidadao, gestao-escolar, servicos, publicacoes-oficiais, ","Anual","Municipal","PDF, ","Despesas","2012-09-29 17:30:47 UTC","2012-09-29 17:30:47 UTC"
"67671","Universidade Federal de Campina Grande - UFCG","Centro de Desenvolvimento Sustentável do Semiárido - Licitações","Informações das licitações abertas pelo Centro de Desenvolvimento Sustentável do Semiárido - 2011/2012","http://www.cdsa.ufcg.edu.br/portal/index.php?option=com_content&view=category&layout=blog&id=82&Itemid=413 ","Universidade Federal de Campina Grande ","2011/2012","Campina Grande - PB","Universidade Federal de Campina Grande ","licitacao, compras-governamentais, publicacoes-oficiais, gestao-escolar, pregao, ","Anual","Municipal","PDF, ","Despesas","2012-09-29 17:34:29 UTC","2012-09-29 17:35:21 UTC"
"422","Universidade Federal de Goiás - UFG","Plano de Gestão","Base de dados disponibilizando Planos de Gestão de 2006 a 2009.","http://www.ufg.br/page.php?menu_id=163&pos=esq ","Universidade Federal de Goiás - UFG","2006-2009","GO","Universidade Federal de Goiás - UFG","planejamento-estrategico, projeto-pedagogico, instituicoes-federais-ensino-superior, assistencia-estudante, educacao, administracao-publica, ","Anual","Estadual","PDF, ","Geral","2012-09-24 01:08:29 UTC","2012-09-24 01:08:29 UTC"
"422","Universidade Federal de Goiás - UFG","Estatuto e Regimento","Base de informação disponibilizando o estatuto e Regimento da Instituição.","http://www.ufg.br/page.php?menu_id=112&pos=esq ","Universidade Federal de Goiás - UFG","","GO","Universidade Federal de Goiás - UFG","legislacao-educacional, legislacao-normas, resolucoes, administracao-publica, educacao-superior, parametros-diretrizes-curriculares-nacionais, ","Contínuo","Estadual","HTML, PDF, ","Geral","2012-09-24 01:02:34 UTC","2012-09-24 01:02:34 UTC"
"422","Universidade Federal de Goiás - UFG","UFG em Números","Base de dados disponibilizando informações e dados estatísticos da UFG - 2001/2010","http://www.ufg.br/page.php?menu_id=115&pos=esq ","Universidade Federal de Goiás - UFG","2001-2010","GO","Universidade Federal de Goiás - UFG","plano-plurianual, planejamento-orcamento, prestacao-contas, estatisticas-educacionais, indicadores, ","Anual","Estadual","PDF, ","Avaliações","2012-09-24 01:06:20 UTC","2012-09-24 01:06:20 UTC"
"422","Universidade Federal de Goiás - UFG","Ata de Registro de Preços","Base de dados disponibilizando atas de registro de preços da administração de finanças da Instituição, identificadas pelas respectivas empresas fornecedoras.","http://www.proad.ufg.br/pages/32196 ","Universidade Federal de Goiás - UFG","","GO","Universidade Federal de Goiás - UFG","licitacao, pregao, administracao-publica, controle-social-prestacao-conta, compras-governamentais, ","Contínuo","Estadual","PDF, ","Despesas","2012-09-24 01:15:31 UTC","2012-09-24 01:15:31 UTC"
"422","Universidade Federal de Goiás - UFG","Lista de Pregões - 2010 e 2011","Lista dos Pregões SRP realizados pela UFG e que estão com as Atas de Registro de Preços Válidas","http://www.proad.ufg.br/pages/17966 ","Universidade Federal de Goiás - UFG","2010-2011","GO","Universidade Federal de Goiás - UFG","licitacao, pregao, administracao-publica, atendimento-cidadao, controle-social-prestacao-conta, compras-governamentais, ","Anual","Estadual","DOC, PDF, ","Despesas","2012-09-24 01:18:48 UTC","2012-09-24 01:18:48 UTC"
"422","Universidade Federal de Goiás - UFG","Contrato Projetos","Base de informações sobre o procedimento padrão para contratação de fundação de apoio com base na Lei 8958 DE 20/12/94.","http://www.proad.ufg.br/pages/18036 ","Universidade Federal de Goiás - UFG","","GO","Universidade Federal de Goiás - UFG","prestacao-contas, educacao, administracao-publica, planejamento-estrategico, projeto-pedagogico, instituicoes-federais-ensino-superior, compras-governamentais, ","Contínuo","Estadual","HTML, PDF, ","Despesas","2012-09-24 01:22:48 UTC","2012-09-24 01:22:48 UTC"
"422","Universidade Federal de Goiás - UFG","Despesas básicas 2008-2012","Base de dados disponibilizando arquivos com as despesas básicas e assistência estudantil anuais - 2008/2012.","http://www.proad.ufg.br/pages/17958 ","Universidade Federal de Goiás - UFG","2008-2012","GO","Universidade Federal de Goiás - UFG","administracao-despesas, execucao-orcamentaria-financeira, administracao-publica, atendimento-cidadao, plano-plurianual, comunidade-sociedade, ","Anual","Estadual","PDF, ","Despesas","2012-09-24 01:28:16 UTC","2012-09-24 01:28:16 UTC"
"422","Universidade Federal de Goiás - UFG","Relatórios Gestão","Base de dados disponibilizando Relatórios de Prestação de Contas 2002-2010","http://www.proad.ufg.br/pages/18048","Universidade Federal de Goiás - UFG","2002-2010","GO","Universidade Federal de Goiás - UFG","administracao-despesas, execucao-orcamentaria-financeira, administracao-publica, atendimento-cidadao, plano-plurianual, comunidade-sociedade, ","Anual","Estadual","PDF, ","Desempenho da gestão","2012-09-24 01:31:07 UTC","2012-09-24 01:31:07 UTC"
"422","Universidade Federal de Goiás - UFG","Documentação Total","Sistema de informação disponibilizando todo o conjunto de documentos da UFG, cobrindo todas a áreas e departamentos da instituição","http://www.proad.ufg.br/pages/published","Universidade Federal de Goiás - UFG","","GO","Universidade Federal de Goiás - UFG","administracao-despesas, execucao-orcamentaria-financeira, administracao-publica, atendimento-cidadao, comunidade-sociedade, controle-social-prestacao-conta, compras-governamentais, sistemas-informacao, ","Contínuo","Estadual","DOC, HTML, Outro, PDF, ZIP, ","Geral","2012-09-24 01:44:37 UTC","2012-09-24 01:44:37 UTC"
"422","Universidade Federal de Goiás - UFG","Tabelas Salariais","Base de dados com as tabelas salariais dos funcionários da instituição.","http://www.dp.ufg.br/pages/32967 ","Universidade Federal de Goiás - UFG","","GO","Universidade Federal de Goiás - UFG","profissionais-educacao, concursos, instituicoes-federais-ensino-superior, gestao-escolar, educacao-superior, administracao-publica, ","Contínuo","Estadual","PDF, ","Despesas","2012-09-24 01:48:41 UTC","2012-09-24 01:48:41 UTC"
"422","Universidade Federal de Goiás - UFG","Processo Seletivo 2012 - 2","Base de informações sobre os processos seletivos para funcionários, professores e técnicos da Universidade.","http://www.cs.ufg.br/ ","Universidade Federal de Goiás - UFG","2012","GO","Universidade Federal de Goiás - UFG","profissionais-educacao, concursos, instituicoes-federais-ensino-superior, gestao-escolar, educacao-superior, administracao-publica, ","Anual","Estadual","HTML, PDF, ","Despesas","2012-09-24 01:51:17 UTC","2012-09-24 01:51:17 UTC"
"422","Universidade Federal de Goiás - UFG","Servidores","Nesta seção são divulgadas informações sobre concursos públicos de provimentos de cargos e relação dos servidores públicos lotados ou em exercício na Universidade Federal de Goiás - UFG.","http://www.sic.ufg.br/pages/36801","Universidade Federal de Goiás - UFG","","GO","Universidade Federal de Goiás - UFG","profissionais-educacao, concursos, instituicoes-federais-ensino-superior, gestao-escolar, educacao-superior, educacao-superior, ","Contínuo","Estadual","HTML, PDF, ","Despesas","2012-09-24 02:16:22 UTC","2012-09-24 02:16:22 UTC"
"422","Universidade Federal de Goiás - UFG","Licitações e Contratos","Nesta seção são divulgadas as licitações e contratos realizados pela Universidade Federal de Goiás - UFG.","http://www.sic.ufg.br/pages/36590","Universidade Federal de Goiás - UFG","","GO","Universidade Federal de Goiás - UFG","licitacao, pregao, sistemas-informacao, administracao-publica, atendimento-cidadao, compras-governamentais, controle-social-prestacao-conta, ","Contínuo","Estadual","HTML, ","Despesas","2012-09-24 02:13:39 UTC","2012-09-24 02:16:46 UTC"
